run_id,ID,trial_type,stimulus_name,response,trial_category
40,vm3fb72qx,survey-text,"""","{""instructions4"":""This is the only person who didn’t have to decide their strategy ahead of time""}",instructions
40,vm3fb72qx,video-button-response,no_line_1_0cut,1,no_0
40,vm3fb72qx,video-button-response,yes_line_7_1cut,0,yes_1
40,vm3fb72qx,video-button-response,yes_line_7_0cut,1,yes_0
40,vm3fb72qx,video-button-response,no_line_1_1cut,1,no_1
40,vm3fb72qx,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""52""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
40,vm3fb72qx,survey-text,"""","{""Q0"":""vm3fb72qx""}",""""
42,zjl6sshw0,preload,"""","""",""""
42,zjl6sshw0,html-keyboard-response,"""", ,""""
42,zjl6sshw0,html-keyboard-response,"""",y,""""
42,zjl6sshw0,survey-text,"""","{""instructions1"":""Collect water from water source and bring it back to wooden storage""}",instructions
42,zjl6sshw0,survey-text,"""","{""instructions2"":""When all 8 people collect water and store it in a wooden storage bucket""}",instructions
42,zjl6sshw0,survey-text,"""","{""instructions3"":""Player have to make decision about how will they behave in a scene before each scene begins""}",instructions
42,zjl6sshw0,survey-text,"""","{""instructions4"":""The person who did not have to decide their strategy ahead of time.""}",instructions
42,zjl6sshw0,video-button-response,yes_line_7_0cut,1,yes_0
42,zjl6sshw0,video-button-response,no_line_1_1cut,0,no_1
42,zjl6sshw0,video-button-response,yes_line_7_1cut,0,yes_1
42,zjl6sshw0,video-button-response,no_line_1_0cut,1,no_0
42,zjl6sshw0,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""20""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
42,zjl6sshw0,survey-text,"""","{""Q0"":""zjl6sshw0""}",""""
41,4jogh827a,preload,"""","""",""""
41,4jogh827a,html-keyboard-response,"""", ,""""
41,4jogh827a,html-keyboard-response,"""",y,""""
41,4jogh827a,survey-text,"""","{""instructions1"":"" Each person needs to collect one bucket of water for each level""}",instructions
41,4jogh827a,survey-text,"""","{""instructions2"":""when all 8 people collect water and store it in a wooden storage bucket""}",instructions
41,4jogh827a,survey-text,"""","{""instructions3"":""about how they will behave in that scene""}",instructions
41,4jogh827a,survey-text,"""","{""instructions4"":""the only person who didn’t have to decide their strategy ahead of time""}",instructions
41,4jogh827a,video-button-response,no_line_1_0cut,1,no_0
41,4jogh827a,video-button-response,yes_line_7_0cut,1,yes_0
41,4jogh827a,video-button-response,yes_line_7_1cut,0,yes_1
41,4jogh827a,video-button-response,no_line_1_1cut,0,no_1
41,4jogh827a,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""none""},{""name"":""age"",""value"":""23""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
41,4jogh827a,survey-text,"""","{""Q0"":""4jogh827a""}",""""
43,c9d4qrx8c,preload,"""","""",""""
43,c9d4qrx8c,html-keyboard-response,"""", ,""""
43,c9d4qrx8c,html-keyboard-response,"""",y,""""
43,c9d4qrx8c,survey-text,"""","{""instructions1"":""To collect water from a water source and bring it back to a wooden storage bucket.""}",instructions
43,c9d4qrx8c,survey-text,"""","{""instructions2"":""When all 8 people collect water and store it in a wooden storage bucket. ""}",instructions
43,c9d4qrx8c,survey-text,"""","{""instructions3"":""Whether they will stay in line or leave the line and head for the water source.""}",instructions
43,c9d4qrx8c,survey-text,"""","{""instructions4"":""They don't have to decide their strategy ahead of time.""}",instructions
43,c9d4qrx8c,video-button-response,no_line_1_0cut,1,no_0
43,c9d4qrx8c,video-button-response,no_line_1_1cut,0,no_1
43,c9d4qrx8c,video-button-response,yes_line_7_0cut,1,yes_0
43,c9d4qrx8c,video-button-response,yes_line_7_1cut,0,yes_1
43,c9d4qrx8c,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No, there were not any problems.""},{""name"":""age"",""value"":""48""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""I enjoyed taking part, thank you.""}]",debrief
43,c9d4qrx8c,survey-text,"""","{""Q0"":""c9d4qrx8c""}",""""
44,ksjv9gfb7,preload,"""","""",""""
44,ksjv9gfb7,html-keyboard-response,"""", ,""""
44,ksjv9gfb7,html-keyboard-response,"""",y,""""
44,ksjv9gfb7,survey-text,"""","{""instructions1"":""Everyone in the game is trying to collect water from a water source and bring it back to the wooden storage buckets.""}",instructions
44,ksjv9gfb7,survey-text,"""","{""instructions2"":""each video will end when all 8 people collect water and store it in a wooden storage bucket.""}",instructions
44,ksjv9gfb7,survey-text,"""","{""instructions3"":""how they will behave in that scene""}",instructions
44,ksjv9gfb7,survey-text,"""","{""instructions4"":""the only person who didn’t have to decide their strategy ahead of time""}",instructions
44,ksjv9gfb7,video-button-response,no_line_1_1cut,0,no_1
44,ksjv9gfb7,video-button-response,no_line_1_0cut,1,no_0
44,ksjv9gfb7,video-button-response,yes_line_7_1cut,0,yes_1
44,ksjv9gfb7,video-button-response,yes_line_7_0cut,1,yes_0
44,ksjv9gfb7,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no issues""},{""name"":""age"",""value"":""28""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""no""}]",debrief
44,ksjv9gfb7,survey-text,"""","{""Q0"":""ksjv9gfb7""}",""""
45,z58nyos4r,preload,"""","""",""""
45,z58nyos4r,html-keyboard-response,"""", ,""""
45,z58nyos4r,html-keyboard-response,"""",y,""""
45,z58nyos4r,survey-text,"""","{""instructions1"":""Collect water and bring it back to the buckets.""}",instructions
45,z58nyos4r,survey-text,"""","{""instructions2"":""When all 8 people collect water and store it in a bucket.""}",instructions
45,z58nyos4r,survey-text,"""","{""instructions3"":""Whether they will stay in line or leave the line and head directly for the water source.""}",instructions
45,z58nyos4r,survey-text,"""","{""instructions4"":""They didn't have to decide their strategy ahead of time.""}",instructions
45,z58nyos4r,video-button-response,yes_line_7_1cut,0,yes_1
45,z58nyos4r,video-button-response,no_line_1_0cut,1,no_0
45,z58nyos4r,video-button-response,yes_line_7_0cut,1,yes_0
45,z58nyos4r,video-button-response,no_line_1_1cut,1,no_1
45,z58nyos4r,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No""},{""name"":""age"",""value"":""27""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""No""}]",debrief
45,z58nyos4r,survey-text,"""","{""Q0"":""z58nyos4r""}",""""
46,s9ybspkj5,preload,"""","""",""""
46,s9ybspkj5,html-keyboard-response,"""", ,""""
46,s9ybspkj5,html-keyboard-response,"""",y,""""
46,s9ybspkj5,survey-text,"""","{""instructions1"":""collect water""}",instructions
46,s9ybspkj5,survey-text,"""","{""instructions2"":""all 8 people get water""}",instructions
46,s9ybspkj5,survey-text,"""","{""instructions3"":""how to behave""}",instructions
46,s9ybspkj5,survey-text,"""","{""instructions4"":""did not have to decide strategy prior to move""}",instructions
46,s9ybspkj5,video-button-response,no_line_1_0cut,1,no_0
46,s9ybspkj5,video-button-response,yes_line_7_0cut,1,yes_0
46,s9ybspkj5,video-button-response,no_line_1_1cut,1,no_1
46,s9ybspkj5,video-button-response,yes_line_7_1cut,0,yes_1
46,s9ybspkj5,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""70""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""na""}]",debrief
46,s9ybspkj5,survey-text,"""","{""Q0"":""s9ybspkj5""}",""""
49,mwap397fx,preload,"""","""",""""
49,mwap397fx,html-keyboard-response,"""", ,""""
49,mwap397fx,html-keyboard-response,"""",y,""""
49,mwap397fx,survey-text,"""","{""instructions1"":""collect buckets of water""}",instructions
49,mwap397fx,survey-text,"""","{""instructions2"":""when each person has transported their water""}",instructions
49,mwap397fx,survey-text,"""","{""instructions3"":""whether to wait in the line or not""}",instructions
49,mwap397fx,survey-text,"""","{""instructions4"":""they are the only person who didn't have to decide a strategy""}",instructions
49,mwap397fx,video-button-response,yes_line_7_1cut,0,yes_1
49,mwap397fx,video-button-response,no_line_1_1cut,0,no_1
49,mwap397fx,video-button-response,yes_line_7_0cut,1,yes_0
49,mwap397fx,video-button-response,no_line_1_0cut,1,no_0
49,mwap397fx,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""none""},{""name"":""age"",""value"":""30""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
49,mwap397fx,survey-text,"""","{""Q0"":""mwap397fx""}",""""
48,cab9etn5f,preload,"""","""",""""
48,cab9etn5f,html-keyboard-response,"""", ,""""
48,cab9etn5f,html-keyboard-response,"""",y,""""
48,cab9etn5f,survey-text,"""","{""instructions1"":""To collect water from a water source and bring it back to the storage buckets.""}",instructions
48,cab9etn5f,survey-text,"""","{""instructions2"":""After all 8 people collect their water and put it in the storage buckets.""}",instructions
48,cab9etn5f,survey-text,"""","{""instructions3"":""Whether they will stay in line or head directly to the water source. They lock in their choices before it starts.""}",instructions
48,cab9etn5f,survey-text,"""","{""instructions4"":""That person didn't have to decide and lock in their decision/strategy.""}",instructions
48,cab9etn5f,video-button-response,no_line_1_1cut,1,no_1
48,cab9etn5f,video-button-response,yes_line_7_0cut,1,yes_0
48,cab9etn5f,video-button-response,yes_line_7_1cut,0,yes_1
48,cab9etn5f,video-button-response,no_line_1_0cut,1,no_0
48,cab9etn5f,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""none""},{""name"":""age"",""value"":""54""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""no comments""}]",debrief
48,cab9etn5f,survey-text,"""","{""Q0"":""cab9etn5f""}",""""
5,l49wf4o31,preload,"""","""",""""
5,l49wf4o31,html-keyboard-response,"""", ,""""
5,l49wf4o31,html-keyboard-response,"""",y,""""
5,l49wf4o31,survey-text,"""","{""instructions1"":""To watch one person and judge whether their actions were morally acceptable or not.""}",instructions
5,l49wf4o31,survey-text,"""","{""instructions2"":""When all 8 people collect water and store it.""}",instructions
5,l49wf4o31,survey-text,"""","{""instructions3"":""Whether they will stay in line or try to leave the line to go straight to the water.""}",instructions
5,l49wf4o31,survey-text,"""","{""instructions4"":""They did not have to decide what they were doing ahead of time.""}",instructions
5,l49wf4o31,video-button-response,no_line_1_0cut,0,no_0
5,l49wf4o31,video-button-response,yes_line_7_0cut,1,yes_0
5,l49wf4o31,video-button-response,no_line_1_1cut,1,no_1
5,l49wf4o31,video-button-response,yes_line_7_1cut,0,yes_1
5,l49wf4o31,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""I clicked the wrong button after making my judgement on the first scenario, and it automatically advanced so I didn't have a chance to correct it. I clicked morally unacceptable, but I meant to click morally acceptable.""},{""name"":""age"",""value"":""32""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""I generally judged an action as morally acceptable as long as they didn't slow anyone down by cutting in line or getting in the way of others in some way.""}]",debrief
5,l49wf4o31,survey-text,"""","{""Q0"":""l49wf4o31""}",""""
50,wk9lz1olp,preload,"""","""",""""
50,wk9lz1olp,html-keyboard-response,"""", ,""""
50,wk9lz1olp,html-keyboard-response,"""",y,""""
50,wk9lz1olp,survey-text,"""","{""instructions1"":""They need to collect water and bring it to a storage bucket.""}",instructions
50,wk9lz1olp,survey-text,"""","{""instructions2"":""When all 8 people collect water and store it in a wooden storage bucket.""}",instructions
50,wk9lz1olp,survey-text,"""","{""instructions3"":""Whether they will stay in like or take opportunities to love the line and go to the water.""}",instructions
50,wk9lz1olp,survey-text,"""","{""instructions4"":""They didn't have to decide their strategy ahead of time.""}",instructions
50,wk9lz1olp,video-button-response,yes_line_7_1cut,0,yes_1
50,wk9lz1olp,video-button-response,yes_line_7_0cut,1,yes_0
50,wk9lz1olp,video-button-response,no_line_1_1cut,1,no_1
50,wk9lz1olp,video-button-response,no_line_1_0cut,1,no_0
50,wk9lz1olp,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""None""},{""name"":""age"",""value"":""32""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""No comments.""}]",debrief
50,wk9lz1olp,survey-text,"""","{""Q0"":""wk9lz1olp""}",""""
51,02lxlbwov,preload,"""","""",""""
51,02lxlbwov,html-keyboard-response,"""", ,""""
51,02lxlbwov,html-keyboard-response,"""",y,""""
51,02lxlbwov,survey-text,"""","{""instructions1"":""To collect water and put it in a bucket""}",instructions
51,02lxlbwov,survey-text,"""","{""instructions2"":""when everyone puts water into a bucket""}",instructions
51,02lxlbwov,survey-text,"""","{""instructions3"":""Whether they will stay in line or leave the line and head directly for the water""}",instructions
51,02lxlbwov,survey-text,"""","{""instructions4"":""They can decide their strategy for each map instead of deciding beforehand""}",instructions
51,02lxlbwov,video-button-response,no_line_1_0cut,1,no_0
51,02lxlbwov,video-button-response,yes_line_7_0cut,1,yes_0
51,02lxlbwov,video-button-response,yes_line_7_1cut,0,yes_1
51,02lxlbwov,video-button-response,no_line_1_1cut,0,no_1
51,02lxlbwov,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""Nope""},{""name"":""age"",""value"":""26""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""I accidentally chose unacceptable for the very last video""}]",debrief
51,02lxlbwov,survey-text,"""","{""Q0"":""02lxlbwov""}",""""
52,afymguj72,preload,"""","""",""""
52,afymguj72,html-keyboard-response,"""", ,""""
52,afymguj72,html-keyboard-response,"""",y,""""
52,afymguj72,survey-text,"""","{""instructions1"":""to collect one bucket of water for each level""}",instructions
52,afymguj72,survey-text,"""","{""instructions2"":""when all 8 people collect water and store it in a wooden storage bucket""}",instructions
52,afymguj72,survey-text,"""","{""instructions3"":""how they will behave in that scene""}",instructions
52,afymguj72,survey-text,"""","{""instructions4"":""they didn't have to decide their strategy ahead of time""}",instructions
52,afymguj72,video-button-response,no_line_1_1cut,1,no_1
52,afymguj72,video-button-response,no_line_1_0cut,1,no_0
52,afymguj72,video-button-response,yes_line_7_0cut,1,yes_0
52,afymguj72,video-button-response,yes_line_7_1cut,0,yes_1
52,afymguj72,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""52""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""Enjoyable study!""}]",debrief
52,afymguj72,survey-text,"""","{""Q0"":""afymguj72""}",""""
53,8p44a0yu6,preload,"""","""",""""
53,8p44a0yu6,html-keyboard-response,"""", ,""""
53,8p44a0yu6,html-keyboard-response,"""",y,""""
53,8p44a0yu6,survey-text,"""","{""instructions1"":""To collect a bucket of water for each level as and bring it to the storage buckets as quickly as possible.""}",instructions
53,8p44a0yu6,survey-text,"""","{""instructions2"":""When all eight people have collected water and stored it in the buckets.""}",instructions
53,8p44a0yu6,survey-text,"""","{""instructions3"":""Determine if they will wait their turn and stay in their current line or take opportunities to leave and head for the water source. ""}",instructions
53,8p44a0yu6,survey-text,"""","{""instructions4"":""They can make their decision after the game starts.""}",instructions
53,8p44a0yu6,video-button-response,yes_line_7_0cut,1,yes_0
53,8p44a0yu6,video-button-response,yes_line_7_1cut,1,yes_1
53,8p44a0yu6,video-button-response,no_line_1_0cut,1,no_0
53,8p44a0yu6,video-button-response,no_line_1_1cut,1,no_1
53,8p44a0yu6,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""41""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""}]",debrief
53,8p44a0yu6,survey-text,"""","{""Q0"":""8p44a0yu6""}",""""
54,2u65qqz4r,preload,"""","""",""""
54,2u65qqz4r,html-keyboard-response,"""", ,""""
54,2u65qqz4r,html-keyboard-response,"""",y,""""
54,2u65qqz4r,survey-text,"""","{""instructions1"":""collect water and bring it back in buckets""}",instructions
54,2u65qqz4r,survey-text,"""","{""instructions2"":""when all 8 people collect water and store in the bucket""}",instructions
54,2u65qqz4r,survey-text,"""","{""instructions3"":""waiting their turn or leave the line and head straight for the water""}",instructions
54,2u65qqz4r,survey-text,"""","{""instructions4"":""only person who didnt decide their strategy ahead of time""}",instructions
54,2u65qqz4r,video-button-response,no_line_1_1cut,0,no_1
54,2u65qqz4r,video-button-response,no_line_1_0cut,1,no_0
54,2u65qqz4r,video-button-response,yes_line_7_0cut,1,yes_0
54,2u65qqz4r,video-button-response,yes_line_7_1cut,1,yes_1
54,2u65qqz4r,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""30""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
54,2u65qqz4r,survey-text,"""","{""Q0"":"" 2u65qqz4r""}",""""
55,k5ablpldw,preload,"""","""",""""
55,k5ablpldw,html-keyboard-response,"""", ,""""
55,k5ablpldw,html-keyboard-response,"""",y,""""
55,k5ablpldw,survey-text,"""","{""instructions1"":""Everyone in the game is trying to collect water from a water source and bring it back to the wooden storage bucket. Each person must collect one bucket of water in each level.""}",instructions
55,k5ablpldw,survey-text,"""","{""instructions2"":""Each video will end when all 8 people collect water and store it in a wooden storage bucket.""}",instructions
55,k5ablpldw,survey-text,"""","{""instructions3"":""the players have to make decision about how they will behave in that scene""}",instructions
55,k5ablpldw,survey-text,"""","{""instructions4"":""This is the only person who didn't have to decide their strategy ahead of time.""}",instructions
55,k5ablpldw,video-button-response,yes_line_7_1cut,0,yes_1
55,k5ablpldw,video-button-response,no_line_1_0cut,1,no_0
55,k5ablpldw,video-button-response,no_line_1_1cut,1,no_1
55,k5ablpldw,video-button-response,yes_line_7_0cut,1,yes_0
55,k5ablpldw,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No.""},{""name"":""age"",""value"":""41""},{""name"":""gender"",""value"":""female""},{""name"":""comments"",""value"":""This study was interesting.""}]",debrief
55,k5ablpldw,survey-text,"""","{""Q0"":""k5ablpldw""}",""""
57,2z57zne8n,preload,"""","""",""""
57,2z57zne8n,html-keyboard-response,"""", ,""""
57,2z57zne8n,html-keyboard-response,"""",y,""""
57,2z57zne8n,survey-text,"""","{""instructions1"":""The goal is to collect water from a source and bring it back to wooden storage buckets.""}",instructions
57,2z57zne8n,survey-text,"""","{""instructions2"":""When all 8 people collect water and store it in a wooden storage bucket.""}",instructions
57,2z57zne8n,survey-text,"""","{""instructions3"":""Whether they will stay in line or take opportunities to head directly to the water source.""}",instructions
57,2z57zne8n,survey-text,"""","{""instructions4"":""This person doesn't have to decide their strategy ahead of time.""}",instructions
57,2z57zne8n,video-button-response,no_line_1_0cut,1,no_0
57,2z57zne8n,video-button-response,yes_line_7_1cut,0,yes_1
57,2z57zne8n,video-button-response,no_line_1_1cut,0,no_1
57,2z57zne8n,video-button-response,yes_line_7_0cut,1,yes_0
57,2z57zne8n,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""It seemed to function properly to me.""},{""name"":""age"",""value"":""58""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
57,2z57zne8n,survey-text,"""","{""Q0"":""2z57zne8n""}",""""
56,fwzdqvdbc,preload,"""","""",""""
56,fwzdqvdbc,html-keyboard-response,"""", ,""""
56,fwzdqvdbc,html-keyboard-response,"""",y,""""
56,fwzdqvdbc,survey-text,"""","{""instructions1"":""Each person needs to collect one bucket of water for each level. The faster a person collects the bucket of water, the more points they receive.""}",instructions
56,fwzdqvdbc,survey-text,"""","{""instructions2"":""each video will end when all 8 people collect water and store it in a wooden storage bucket""}",instructions
56,fwzdqvdbc,survey-text,"""","{""instructions3"":""Each player has to decide whether they will definitely stay in line or take opportunities to leave the line and head directly for the water source""}",instructions
56,fwzdqvdbc,survey-text,"""","{""instructions4"":""the only person who didn’t have to decide their strategy ahead of time""}",instructions
56,fwzdqvdbc,video-button-response,yes_line_7_0cut,1,yes_0
56,fwzdqvdbc,video-button-response,no_line_1_1cut,1,no_1
56,fwzdqvdbc,video-button-response,no_line_1_0cut,1,no_0
56,fwzdqvdbc,video-button-response,yes_line_7_1cut,0,yes_1
56,fwzdqvdbc,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""42""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
56,fwzdqvdbc,survey-text,"""","{""Q0"":""fwzdqvdbc""}",""""
58,093646h29,preload,"""","""",""""
58,093646h29,html-keyboard-response,"""", ,""""
58,093646h29,html-keyboard-response,"""",y,""""
58,093646h29,survey-text,"""","{""instructions1"":""collect water and store it as fast as possible""}",instructions
58,093646h29,survey-text,"""","{""instructions2"":""when everyone stores water""}",instructions
58,093646h29,survey-text,"""","{""instructions3"":""to stay in line or not""}",instructions
58,093646h29,survey-text,"""","{""instructions4"":""they can decide when the game starts what to do""}",instructions
58,093646h29,video-button-response,yes_line_7_0cut,1,yes_0
58,093646h29,video-button-response,no_line_1_1cut,1,no_1
58,093646h29,video-button-response,yes_line_7_1cut,0,yes_1
58,093646h29,video-button-response,no_line_1_0cut,1,no_0
58,093646h29,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""no""},{""name"":""age"",""value"":""35""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
58,093646h29,survey-text,"""","{""Q0"":""093646h29""}",""""
59,dsdf24477,preload,"""","""",""""
59,dsdf24477,html-keyboard-response,"""", ,""""
59,dsdf24477,html-keyboard-response,"""",y,""""
59,dsdf24477,survey-text,"""","{""instructions1"":""get more points by collecting water from a source and bringing it back to the storage buckets""}",instructions
59,dsdf24477,survey-text,"""","{""instructions2"":""When all 8 people collect water and store it in a bucket.""}",instructions
59,dsdf24477,survey-text,"""","{""instructions3"":""Whether to stay in line or leave it and head directly for the water source.""}",instructions
59,dsdf24477,survey-text,"""","{""instructions4"":""They didn't have to decide their strategy ahead of time""}",instructions
59,dsdf24477,video-button-response,no_line_1_1cut,1,no_1
59,dsdf24477,video-button-response,yes_line_7_0cut,1,yes_0
59,dsdf24477,video-button-response,yes_line_7_1cut,1,yes_1
59,dsdf24477,video-button-response,no_line_1_0cut,1,no_0
59,dsdf24477,survey-html-form,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""nope""},{""name"":""age"",""value"":""38""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief
59,dsdf24477,survey-text,"""","{""Q0"":""dsdf24477""}",""""
6,b6xcpk5jt,preload,"""","""",""""
6,b6xcpk5jt,html-keyboard-response,"""", ,""""
6,b6xcpk5jt,html-keyboard-response,"""",y,""""
6,b6xcpk5jt,survey-text,"""","{""instructions1"":""to collect water and bring it to storage buckets""}",instructions
6,b6xcpk5jt,survey-text,"""","{""instructions2"":""when all 8 people collect water and store it in the bucket""}",instructions
6,b6xcpk5jt,survey-text,"""","{""instructions3"":""whether they will stay in line or leave the line""}",instructions
6,b6xcpk5jt,survey-text,"""","{""instructions4"":""they didn't decide their strategy ahead of time""}",instructions
6,b6xcpk5jt,video-button-response,no_line_1_1cut,1,no_1
